xAxis.x,xAxis.y,yAxis.x,yAxis.y,zAxis.x,zAxis.y
76.6,-43.2,76.6,-54.4,76.6,-78.0
76.8,-43.2,76.8,-54.8,76.8,-76.8
77.0,-44.0,77.0,-54.8,77.0,-76.8
77.200005,-45.6,77.200005,-52.399998,77.200005,-77.200005
77.4,-46.8,77.4,-48.8,77.4,-76.0
77.600006,-46.8,77.600006,-48.8,77.600006,-76.0
77.8,-47.600002,77.8,-48.0,77.8,-74.0
78.0,-49.2,78.0,-48.8,78.0,-72.399994
78.2,-52.8,78.2,-46.399998,78.2,-71.6
78.4,-56.4,78.4,-43.2,78.4,-70.4
78.6,-58.0,78.6,-42.0,78.6,-68.8
78.799995,-58.0,78.799995,-42.0,78.799995,-68.8
79.0,-60.399998,79.0,-42.0,79.0,-67.2
79.2,-62.800003,79.2,-42.0,79.2,-65.6
79.4,-66.0,79.4,-40.8,79.4,-63.6
79.6,-66.0,79.6,-40.8,79.6,-63.6
79.799995,-70.0,79.799995,-41.600002,79.799995,-62.4
80.0,-73.2,80.0,-43.2,80.0,-62.800003
80.2,-75.2,80.2,-44.4,80.2,-61.199997
80.4,-76.8,80.4,-45.6,80.4,-60.000004
80.6,-76.8,80.6,-45.6,80.6,-60.000004
80.8,-80.4,80.8,-47.2,80.8,-59.2
81.0,-84.4,81.0,-48.0,81.0,-60.399998
81.2,-86.4,81.2,-48.0,81.2,-60.000004
81.4,-88.0,81.4,-48.0,81.4,-58.8
81.6,-88.0,81.6,-48.0,81.6,-58.8
81.8,-89.600006,81.8,-48.0,81.8,-60.000004
82.0,-91.2,82.0,-48.8,82.0,-60.399998
82.200005,-92.4,82.200005,-50.0,82.200005,-59.600002
82.4,-94.0,82.4,-48.8,82.4,-60.000004
82.6,-94.0,82.6,-48.8,82.6,-60.000004
82.8,-96.0,82.8,-47.2,82.8,-61.199997
83.0,-98.0,83.0,-48.0,83.0,-59.600002
83.200005,-99.6,83.200005,-48.8,83.200005,-59.2
83.4,-101.600006,83.4,-48.8,83.4,-59.600002
83.600006,-101.600006,83.600006,-48.8,83.600006,-59.600002
83.8,-101.2,83.8,-48.0,83.8,-59.600002
84.0,-100.399994,84.0,-48.0,84.0,-59.600002
84.2,-100.8,84.2,-48.0,84.2,-58.8
84.4,-100.8,84.4,-48.0,84.4,-58.8
84.6,-102.0,84.6,-47.600002,84.6,-59.2
84.799995,-102.0,84.799995,-48.0,84.799995,-58.399998
85.0,-102.0,85.0,-48.0,85.0,-58.399998
85.2,-101.600006,85.2,-48.4,85.2,-58.8
85.399994,-102.0,85.399994,-48.0,85.399994,-58.8
85.6,-102.0,85.6,-48.0,85.6,-58.8
85.799995,-102.4,85.799995,-48.4,85.799995,-59.2
86.0,-102.0,86.0,-48.4,86.0,-58.399998
86.2,-102.4,86.2,-48.4,86.2,-58.399998
86.4,-102.4,86.4,-48.4,86.4,-58.399998
86.6,-102.0,86.6,-48.4,86.6,-59.2
86.799995,-102.0,86.799995,-48.4,86.799995,-59.2
87.0,-101.600006,87.0,-48.0,87.0,-59.600002
87.2,-101.600006,87.2,-48.0,87.2,-59.2
87.4,-101.600006,87.4,-48.0,87.4,-59.2
87.6,-101.2,87.6,-48.0,87.6,-58.8
87.8,-101.2,87.8,-47.2,87.8,-59.2
88.0,-101.600006,88.0,-46.8,88.0,-59.600002
88.200005,-101.2,88.200005,-47.2,88.200005,-59.2
88.4,-100.8,88.4,-46.8,88.4,-59.2
88.6,-100.8,88.6,-46.8,88.6,-59.2
88.8,-101.2,88.8,-46.8,88.8,-59.600002
89.0,-101.2,89.0,-46.8,89.0,-59.2
89.200005,-101.2,89.200005,-46.8,89.200005,-59.2
89.4,-101.2,89.4,-46.8,89.4,-59.2
89.600006,-100.8,89.600006,-47.2,89.600006,-59.2
89.8,-100.399994,89.8,-47.2,89.8,-59.2
90.0,-100.8,90.0,-47.600002,90.0,-59.2
90.200005,-100.399994,90.200005,-47.600002,90.200005,-59.2
90.4,-100.399994,90.4,-47.600002,90.4,-59.2
90.6,-100.399994,90.6,-47.600002,90.6,-59.2
90.8,-100.399994,90.8,-47.600002,90.8,-58.8
91.0,-100.399994,91.0,-47.600002,91.0,-58.8
91.2,-100.0,91.2,-47.600002,91.2,-58.8
91.399994,-100.0,91.399994,-47.600002,91.399994,-58.8
91.6,-100.0,91.6,-47.600002,91.6,-58.8
91.799995,-100.0,91.799995,-47.600002,91.799995,-58.8
92.0,-100.399994,92.0,-47.2,92.0,-59.2
92.2,-100.8,92.2,-47.2,92.2,-59.2
92.4,-100.8,92.4,-47.2,92.4,-59.2
92.6,-100.8,92.6,-46.8,92.6,-59.2
92.799995,-101.2,92.799995,-46.8,92.799995,-59.2
93.0,-100.8,93.0,-46.8,93.0,-59.2
93.2,-100.399994,93.2,-46.8,93.2,-58.8
93.4,-100.399994,93.4,-46.8,93.4,-58.8
93.6,-100.0,93.6,-47.600002,93.6,-59.2
93.8,-100.0,93.8,-47.2,93.8,-59.2
94.0,-100.0,94.0,-47.2,94.0,-59.2
94.2,-100.0,94.2,-47.2,94.2,-59.2
94.4,-100.0,94.4,-47.2,94.4,-59.2
94.6,-100.0,94.6,-47.2,94.6,-59.2
94.8,-100.399994,94.8,-47.2,94.8,-59.2
95.0,-100.399994,95.0,-47.600002,95.0,-59.2
95.200005,-100.8,95.200005,-47.600002,95.200005,-58.8
95.4,-100.8,95.4,-47.600002,95.4,-58.8
95.6,-100.8,95.6,-47.600002,95.6,-58.8
95.8,-100.8,95.8,-47.2,95.8,-59.2
96.0,-101.2,96.0,-47.2,96.0,-59.2
96.200005,-100.8,96.200005,-47.2,96.200005,-59.2
96.4,-100.8,96.4,-47.2,96.4,-59.2
96.6,-100.8,96.6,-47.600002,96.6,-59.2
96.8,-100.399994,96.8,-47.600002,96.8,-58.8
97.0,-100.8,97.0,-47.2,97.0,-59.2
97.2,-100.399994,97.2,-47.2,97.2,-59.2
97.399994,-100.399994,97.399994,-47.2,97.399994,-59.2
97.6,-100.399994,97.6,-47.600002,97.6,-58.8
97.799995,-100.399994,97.799995,-47.600002,97.799995,-58.8
98.0,-100.8,98.0,-48.0,98.0,-58.8
98.2,-100.8,98.2,-47.600002,98.2,-58.8
98.4,-100.8,98.4,-47.600002,98.4,-58.8
98.6,-100.8,98.6,-47.600002,98.6,-59.2
98.799995,-101.2,98.799995,-47.600002,98.799995,-59.2
99.0,-100.8,99.0,-47.600002,99.0,-59.2
99.2,-100.8,99.2,-47.600002,99.2,-58.8
