xAxis.x,xAxis.y,yAxis.x,yAxis.y,zAxis.x,zAxis.y
204.59999,-71.163246,204.59999,-42.033234,204.59999,-67.64419
205.20001,-70.57674,205.20001,-42.22874,205.20001,-68.81721
205.8,-70.38123,205.8,-41.055717,205.8,-70.77224
206.40001,-70.57674,206.40001,-40.860214,206.40001,-70.96774
207.0,-71.163246,207.0,-40.469208,207.0,-71.163246
207.59999,-71.55425,207.59999,-40.273705,207.59999,-72.336266
208.2,-70.96774,208.2,-40.66471,208.2,-72.72727
208.79999,-70.77224,208.79999,-40.860214,208.79999,-72.922775
209.40001,-70.38123,209.40001,-41.83773,209.40001,-73.31378
210.0,-70.38123,210.0,-42.424244,210.0,-73.11828
210.6,-70.38123,210.6,-43.597263,210.6,-73.70479
211.2,-70.18573,211.2,-44.770283,211.2,-74.2913
211.79999,-69.79472,211.79999,-46.334312,211.79999,-74.4868
212.4,-70.18573,212.4,-47.31183,212.4,-73.70479
213.0,-70.38123,213.0,-50.244377,213.0,-72.53177
213.6,-70.96774,213.6,-51.221893,213.6,-71.94526
214.2,-71.163246,214.2,-51.6129,214.2,-71.163246
214.8,-71.55425,214.8,-51.417397,214.8,-69.99023
215.4,-70.57674,215.4,-54.74096,215.4,-70.96774
216.00002,-70.18573,216.00002,-56.69599,216.00002,-71.94526
216.6,-70.18573,216.6,-57.478004,216.6,-72.14076
217.2,-71.163246,217.2,-57.86901,217.2,-70.96774
217.8,-71.94526,217.8,-58.651024,217.8,-69.59922
218.4,-71.163246,218.4,-61.779083,218.4,-71.163246
219.0,-70.77224,219.0,-62.561096,219.0,-72.336266
219.59999,-70.77224,219.59999,-61.974586,219.59999,-73.11828
220.20001,-71.163246,220.20001,-61.58358,220.20001,-72.336266
220.8,-71.163246,220.8,-61.388077,220.8,-71.35875
221.4,-71.35875,221.4,-63.92962,221.4,-70.38123
222.0,-70.38123,222.0,-64.71163,222.0,-70.18573
222.59999,-69.79472,222.59999,-65.10264,222.59999,-71.163246
223.20001,-68.4262,223.20001,-64.71163,223.20001,-73.509285
223.8,-68.035194,223.8,-64.320625,223.8,-74.095795
224.40001,-67.448685,224.40001,-63.734116,224.40001,-73.509285
225.0,-67.64419,225.0,-62.7566,225.0,-72.14076
225.59999,-67.64419,225.59999,-60.606064,225.59999,-69.99023
226.2,-50.43988,226.2,-65.29814,226.2,-68.621704
226.79999,-6.6471167,226.79999,-64.71163,226.79999,-96.18768
227.40001,-1.1730205,227.40001,-42.22874,227.40001,-127.663734
228.0,-0.9775171,228.0,-44.770283,228.0,-129.81427
228.6,-0.9775171,228.6,-2.346041,228.6,-129.22775
229.2,-0.9775171,229.2,-0.9775171,229.2,-94.23265
229.79999,-1.368524,229.79999,-0.9775171,229.79999,-59.433044
230.40001,-2.5415444,230.40001,-0.9775171,230.40001,-38.51417
231.0,-23.264908,231.0,-0.9775171,231.0,-24.437927
231.6,-25.024437,231.6,-0.9775171,231.6,-24.63343
232.2,-31.085045,232.2,-0.78201365,232.2,-10.752688
232.8,-51.6129,232.8,-21.896383,232.8,-6.060606
233.4,-62.561096,233.4,-38.905178,233.4,-4.4965787
233.99998,-71.35875,233.99998,-51.808403,233.99998,-6.4516125
234.6,-74.4868,234.6,-60.801567,234.6,-15.249268
235.2,-70.38123,235.2,-68.035194,235.2,-32.06256
235.8,-67.25318,235.8,-68.2307,235.8,-38.31867
236.4,-64.51613,236.4,-68.035194,236.4,-45.356796
237.0,-62.561096,237.0,-68.4262,237.0,-51.417397
237.6,-62.7566,237.6,-67.64419,237.6,-58.846527
238.20001,-64.320625,238.20001,-66.862175,238.20001,-60.801567
238.8,-66.275665,238.8,-66.47117,238.8,-61.779083
239.4,-68.4262,239.4,-65.689156,239.4,-62.561096
240.0,-73.90029,240.0,-63.538612,240.0,-62.952103
240.59999,-75.46432,240.59999,-61.974586,240.59999,-63.734116
241.20001,-75.46432,241.20001,-60.41056,241.20001,-64.12512
241.8,-74.2913,241.8,-58.651024,241.8,-64.71163
242.40001,-74.095795,242.40001,-54.936462,242.40001,-65.493645
243.0,-75.85532,243.0,-54.15445,243.0,-65.493645
243.59999,-75.46432,243.59999,-52.394913,243.59999,-65.10264
244.2,-73.509285,244.2,-51.02639,244.2,-65.29814
244.79999,-70.38123,244.79999,-49.85337,244.79999,-66.862175
245.40001,-72.14076,245.40001,-50.244377,245.40001,-67.64419
246.0,-72.72727,246.0,-50.048874,246.0,-67.83969
246.6,-70.77224,246.6,-48.875854,246.6,-65.689156
247.2,-70.18573,247.2,-47.50733,247.2,-68.2307
247.79999,-70.77224,247.79999,-47.31183,247.79999,-70.38123
248.40001,-70.18573,248.40001,-47.89834,248.40001,-70.57674
249.0,-71.749756,249.0,-48.289345,249.0,-71.94526
249.6,-73.90029,249.6,-47.702835,249.6,-72.336266
250.2,-72.53177,250.2,-46.920822,250.2,-73.70479
250.8,-71.35875,250.8,-46.920822,250.8,-74.4868
251.4,-69.99023,251.4,-46.529816,251.4,-74.87781
251.99998,-71.55425,251.99998,-46.72532,251.99998,-74.87781
252.6,-72.336266,252.6,-47.50733,252.6,-75.268814
253.2,-71.94526,253.2,-47.89834,253.2,-75.65982
253.8,-71.55425,253.8,-48.289345,253.8,-76.24633
254.4,-71.35875,254.4,-48.484848,254.4,-76.05083
255.0,-71.163246,255.0,-49.26686,255.0,-75.85532
255.6,-71.163246,255.6,-49.26686,255.6,-75.85532
256.19998,-72.336266,256.19998,-49.85337,256.19998,-74.2913
256.8,-72.53177,256.8,-50.048874,256.8,-73.90029
257.4,-72.53177,257.4,-50.244377,257.4,-73.90029
258.0,-72.14076,258.0,-52.19941,258.0,-74.87781
258.6,-71.749756,258.6,-52.78592,258.6,-74.682304
259.2,-71.94526,259.2,-53.176933,259.2,-74.095795
259.8,-72.336266,259.8,-52.981422,259.8,-73.11828
260.4,-72.72727,260.4,-53.763443,260.4,-72.53177
261.0,-73.31378,261.0,-54.74096,261.0,-71.163246
261.6,-73.70479,261.6,-54.74096,261.6,-69.99023
262.2,-73.509285,262.2,-55.522972,262.2,-69.79472
262.8,-73.509285,262.8,-56.69599,262.8,-69.79472
263.4,-73.70479,263.4,-57.2825,263.4,-69.59922
264.0,-73.90029,264.0,-57.478004,264.0,-69.01271
264.6,-74.095795,264.6,-57.673508,264.6,-68.81721
265.2,-74.4868,265.2,-57.2825,265.2,-68.035194
265.8,-74.87781,265.8,-57.086998,265.8,-67.64419
266.4,-75.07331,266.4,-57.086998,266.4,-67.448685
267.0,-75.07331,267.0,-57.086998,267.0,-67.05768
267.6,-75.268814,267.6,-57.478004,267.6,-66.66667
268.2,-75.268814,268.2,-58.846527,268.2,-67.05768
268.80002,-75.268814,268.80002,-58.45552,268.80002,-67.05768
269.4,-75.07331,269.4,-58.064514,269.4,-67.05768
270.0,-75.46432,270.0,-58.064514,270.0,-66.862175
270.6,-75.268814,270.6,-58.260017,270.6,-67.05768
271.19998,-75.07331,271.19998,-59.82405,271.19998,-67.05768
271.80002,-74.87781,271.80002,-60.019554,271.80002,-67.05768
272.4,-74.4868,272.4,-59.628548,272.4,-67.25318
273.0,-74.095795,273.0,-59.82405,273.0,-67.64419
273.6,-75.268814,273.6,-59.628548,273.6,-67.25318
274.19998,-74.682304,274.19998,-59.433044,274.19998,-67.05768
