xAxis.x,xAxis.y,yAxis.x,yAxis.y,zAxis.x,zAxis.y
142.2,-92.082115,142.2,-160.11731,142.2,-136.07039
142.8,-92.082115,142.8,-160.11731,142.8,-136.07039
143.4,-92.86413,143.4,-172.04301,143.4,-140.17595
144.0,-101.857285,144.0,-180.84065,144.0,-132.74683
144.59999,-107.526886,144.59999,-174.38905,144.59999,-114.760506
145.2,-106.158356,145.2,-147.21408,145.2,-102.44379
145.8,-106.158356,145.8,-147.21408,145.8,-102.44379
146.40001,-105.37634,146.40001,-120.23461,146.40001,-95.79668
147.0,-100.87976,147.0,-102.83479,147.0,-95.99218
147.6,-100.488754,147.6,-100.09775,147.6,-96.77419
148.2,-99.70674,148.2,-99.315735,148.2,-95.60117
148.8,-99.70674,148.8,-99.315735,148.8,-95.60117
149.4,-100.09775,149.4,-99.511246,149.4,-95.01466
150.0,-100.09775,150.0,-99.90225,150.0,-93.64614
150.59999,-100.09775,150.59999,-99.70674,150.59999,-92.47312
151.2,-100.09775,151.2,-99.70674,151.2,-92.47312
151.79999,-100.29326,151.79999,-99.315735,151.79999,-92.47312
152.40001,-100.29326,152.40001,-99.12024,152.40001,-93.05963
153.0,-99.70674,153.0,-99.511246,153.0,-94.03715
153.6,-99.511246,153.6,-99.70674,153.6,-94.62366
154.2,-99.511246,154.2,-99.70674,154.2,-94.62366
154.79999,-99.315735,154.79999,-99.90225,154.79999,-95.01466
155.40001,-99.315735,155.40001,-100.09775,155.40001,-95.21017
156.0,-99.315735,156.0,-100.29326,156.0,-95.40567
156.6,-99.315735,156.6,-101.07527,156.6,-95.40567
157.2,-99.315735,157.2,-101.07527,157.2,-95.40567
157.8,-99.511246,157.8,-102.24829,157.8,-95.21017
158.4,-99.511246,158.4,-104.20332,158.4,-95.21017
158.99998,-99.511246,158.99998,-105.76735,158.99998,-95.21017
159.6,-99.70674,159.6,-105.37634,159.6,-95.21017
160.2,-99.70674,160.2,-105.37634,160.2,-95.21017
160.8,-100.09775,160.8,-105.18083,160.8,-95.40567
161.4,-100.488754,161.4,-105.18083,161.4,-95.79668
162.0,-100.29326,162.0,-104.20332,162.0,-96.969696
162.6,-99.70674,162.6,-99.70674,162.6,-97.3607
163.20001,-99.70674,163.20001,-99.70674,163.20001,-97.3607
163.8,-99.70674,163.8,-97.94722,163.8,-96.969696
164.4,-100.09775,164.4,-97.75171,164.4,-97.3607
165.0,-100.09775,165.0,-97.3607,165.0,-97.3607
165.59999,-100.09775,165.59999,-97.16521,165.59999,-97.3607
166.20001,-100.09775,166.20001,-97.16521,166.20001,-97.3607
166.8,-100.09775,166.8,-96.969696,166.8,-97.3607
167.40001,-100.09775,167.40001,-96.38319,167.40001,-97.55621
168.0,-99.90225,168.0,-95.99218,168.0,-97.55621
168.59999,-99.90225,168.59999,-95.79668,168.59999,-97.55621
169.2,-99.90225,169.2,-95.79668,169.2,-97.55621
169.79999,-99.70674,169.79999,-95.99218,169.79999,-97.55621
170.40001,-99.70674,170.40001,-96.18768,170.40001,-97.3607
171.0,-99.70674,171.0,-96.18768,171.0,-97.3607
171.6,-99.70674,171.6,-96.38319,171.6,-97.16521
172.2,-99.70674,172.2,-96.38319,172.2,-97.16521
172.79999,-99.511246,172.79999,-96.57869,172.79999,-97.16521
173.40001,-99.511246,173.40001,-96.57869,173.40001,-96.969696
174.0,-99.511246,174.0,-96.77419,174.0,-96.77419
174.6,-99.511246,174.6,-96.77419,174.6,-96.77419
175.2,-99.511246,175.2,-96.77419,175.2,-96.57869
175.8,-99.511246,175.8,-96.77419,175.8,-96.38319
176.4,-99.70674,176.4,-96.77419,176.4,-96.18768
176.99998,-99.70674,176.99998,-96.77419,176.99998,-95.99218
